date,ranking,title,writer,press,kategorie
202208,125,사피엔스 (무선본),"유발 하라리 지음, 조현욱 옮김, 이태수 감수",김영사,인문학
202209,125,쇼타 형아 1,"나카야마 미유키 지음, 심이슬 옮김",서울미디어코믹스(서울문화사),만화
202210,125,대한민국 부동산 부의 역사,이상우.유성운 지음,포레스트북스,경제경영
202211,125,그레이트 리세션 2023년 경제전망,김광석 지음,지식노마드,경제경영
202212,125,부의 추월차선 (10주년 스페셜 에디션),"엠제이 드마코 지음, 신소영 옮김",토트,경제경영
202401,126,2024 단기 합격 해커스공기업 NCS 통합 기본서 직업기초능력평가+직무수행능력평가,윤종혁 외 지음,해커스공기업,수험서/자격증
202402,126,일본어 상용한자 무작정 따라하기 1,권경배 지음,길벗이지톡,외국어
202301,126,일생에 단 한번은 독기를 품어라,권민창 지음,마인드셋,자기계발
202302,126,거의 모든 일상 표현의 영어,케빈 강.해나 변 지음,사람in,외국어
202303,126,소설 보다 : 봄 2023,강보라.김나현.예소연 지음,문학과지성사,소설/시/희곡
202304,126,"나와 스크러피, 그리고 바다","앤서니 브라운 지음, 장미란 옮김",웅진주니어,유아
202305,126,죽음의 역사,"앤드루 도이그 지음, 석혜미 옮김",브론스테인,역사
202306,126,최애의 아이 8,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202307,126,히카루가 죽은 여름 1,"모쿠모쿠렌 지음, 송재희 옮김",디앤씨미디어(주)(D&C미디어),만화
202308,126,또 못 버린 물건들,은희경 지음,난다,에세이
202309,126,미국엄마와 함께하는 리얼 엄마표 영어,김캐서린 지음,노란우산,좋은부모
202310,126,연인 대본집 1,황진영 지음,김영사,예술/대중문화
202311,126,무명의 감정들,쑥 지음,딥앤와이드(Deep&WIde),에세이
202312,126,단 한 사람,최진영 지음,한겨레출판,소설/시/희곡
202203,126,카구야 님은 고백받고 싶어 21,아카사카 아카 지음,학산문화사(만화),만화
202204,126,거의 모든 것의 역사,"빌 브라이슨 지음, 이덕환 옮김",까치,과학
202205,126,진짜 쓰는 실무 엑셀,오빠두(전진권) 지음,제이펍,컴퓨터/모바일
202206,126,마이 브로큰 마리코,"히라코 와카 지음, 박소현 옮김",㈜소미미디어,만화
202207,126,ETS 토익 기출 VOCA 출제기관 공식수험서,ETS 지음,(주)YBM(와이비엠),외국어
202208,126,"차이나 쇼크, 한국의 선택",한청훤 지음,사이드웨이,사회과학
202209,126,나의 히어로 아카데미아 34,호리코시 코헤이 지음,서울미디어코믹스(서울문화사),만화
202210,126,최소한의 이웃,허지웅 지음,김영사,에세이
202211,126,세월,"아니 에르노 지음, 신유진 옮김",1984Books,소설/시/희곡
202212,126,마법천자문 56,"유대영 지음, 정수영 그림, 강용철 감수",아울북,어린이
202401,127,세상은 이야기로 만들어졌다,"자미라 엘 우아실.프리데만 카릭 지음, 김현정 옮김",원더박스,인문학
202402,127,네임 스티커,황보나 지음,문학동네,청소년
202301,127,이 책은 돈 버는 법에 관한 이야기,고명환 지음,라곰,경제경영
202302,127,긴긴밤,루리 지음,문학동네,어린이
202303,127,순례 주택 (10만부 돌파 기념 스페셜 봄 에디션),유은실 지음,비룡소,청소년
202304,127,슬램덩크 신장재편판 3,이노우에 타케히코 지음,대원씨아이(만화),만화
202305,127,"비트코인, 그리고 달러의 지정학",오태민 지음,(주)거인의정원,경제경영
202306,127,최애의 아이 7,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202307,127,수상한 놀이공원 천옥원,"히로시마 레이코 지음, 쟈쟈 그림, 김정화 옮김",길벗스쿨,어린이
202308,127,부의 추월차선 (10주년 스페셜 에디션),"엠제이 드마코 지음, 신소영 옮김",토트,경제경영
202309,127,타몬 군 지금 어느 쪽?! 4 (한정판),시와스 유키 지음,학산문화사(만화),만화
202310,127,해리 포터와 마법사의 돌 (미나리마 에디션),"J.K. 롤링 지음, 미나리마 그림, 강동혁 옮김",문학수첩,소설/시/희곡
202311,127,다!다!다! 애장판 (다다다) 4,"카와무라 미카 지음, 심이슬 옮김",서울미디어코믹스(서울문화사),만화
202312,127,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS 엮음,(주)YBM(와이비엠),외국어
202203,127,달콩이네 떡집,"김리리 지음, 김이랑 그림",비룡소,어린이
202204,127,데일 카네기 인간관계론 (무삭제 완역본),"데일 카네기 지음, 임상훈 옮김",현대지성,자기계발
202205,127,돈그릇을 키우는 6가지 방법,김승현 지음,앤페이지,경제경영
202206,127,ETS 토익 단기 공략 750+ (LC + RC),ETS 지음,(주)YBM(와이비엠),외국어
202207,127,내가 틀릴 수도 있습니다,"비욘 나티코 린데블라드 지음, 토마스 산체스 그림, 박미경 옮김",다산초당,인문학
202208,127,박성우 시인의 이상한 낱말 사전,"박성우 지음, 서현 그림",비룡소,어린이
202209,127,내가 틀릴 수도 있습니다,"비욘 나티코 린데블라드 지음, 토마스 산체스 그림, 박미경 옮김",다산초당,인문학
202210,127,체인소 맨 11,후지모토 타츠키 지음,학산문화사(만화),만화
202211,127,유희왕 애장판 2,다카하시 카즈키 지음,대원씨아이(만화),만화
202212,127,여자아이 기억,"아니 에르노 지음, 백수린 옮김",레모,소설/시/희곡
202401,128,현대 심리치료와 상담 이론,권석만 지음,학지사,대학교재/전문서적
202402,128,데일 카네기 인간관계론 (무삭제 완역본),"데일 카네기 지음, 임상훈 옮김",현대지성,자기계발
202301,128,세상에서 가장 쉬운 본질육아 (러브드 에디션),지나영 지음,21세기북스,좋은부모
202302,128,5천만 원으로 시작하는 미라클 기적의 재개발 재건축,진와이스(장미진) 지음,리더스북,경제경영
202303,128,2023 이유진 국어 필사즉생 모의고사 백일기도 3 : 독해강화,이유진 지음,고시동네,수험서/자격증
202304,128,바람이 되어 살아낼게,유가영 지음,다른,청소년
202305,128,최재천의 공부 (리커버),최재천.안희경 지음,김영사,인문학
202306,128,총 균 쇠,"제레드 다이아몬드 지음, 강주헌 옮김",김영사,인문학
202307,128,최애의 아이 2,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202308,128,연남동 빙굴빙굴 빨래방,김지윤 지음,팩토리나인,소설/시/희곡
202309,128,이서윤쌤의 초등한자어휘 일력 (스프링),"이서윤 지음, 오우성 그림",메가스터디북스,좋은부모
202310,128,365 원칙을 세우다 (스프링),유목민 지음,경이로움,자기계발
202311,128,다!다!다! 애장판 (다다다) 5,"카와무라 미카 지음, 심이슬 옮김",서울미디어코믹스(서울문화사),만화
202312,128,총 균 쇠,"제레드 다이아몬드 지음, 강주헌 옮김",김영사,인문학
202203,128,호호호,윤가은 지음,마음산책,에세이
202204,128,부동산 절세의 기술,"김동우.최왕규 지음, 송희창(송사무장) 감수",지혜로,경제경영
202205,128,이기적 유전자,"리처드 도킨스 지음, 홍영남.이상임 옮김",을유문화사,과학
202206,128,마블 스튜디오 엽서북 100,MARVEL 지음,아르누보,예술/대중문화
202207,128,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),"로버트 기요사키 지음, 안진환 옮김",민음인,경제경영
202208,128,다섯번째 산,"파울로 코엘료 지음, 오진영 옮김",문학동네,소설/시/희곡
202209,128,나의 히어로 아카데미아 35,호리코시 코헤이 지음,서울미디어코믹스(서울문화사),만화
202210,128,체인소 맨 5,후지모토 타츠키 지음,학산문화사(만화),만화
202211,128,"비전 : 「빛」,「색」,「구성」으로 스토리를 전한다!","한스 P. 바커.사나탄 수리아반쉬 지음, 윤효원 옮김",잉크잼(잼스푼),예술/대중문화
202212,128,인듀어런스,"캐롤라인 알렉산더 지음, 김세중 옮김",뜨인돌,에세이
202401,129,물질의 세계,"에드 콘웨이 지음, 이종인 옮김",인플루엔셜(주),인문학
202402,129,마지막 마음이 들리는 공중전화,이수연 지음,클레이하우스,소설/시/희곡
202301,129,오늘의 일인분 일식,"베터홈 협회 지음, 이진숙 옮김",참돌,요리/살림
202302,129,천하제일 치킨쇼,"이희정 지음, 김무연 그림",비룡소,어린이
202303,129,설민석의 삼국지 대모험 11,"단꿈아이 지음, 스튜디오 담 그림",단꿈아이,어린이
202304,129,슬램덩크 신장재편판 6,이노우에 타케히코 지음,대원씨아이(만화),만화
202305,129,흔한남매 과학 탐험대 7 : 생물 1,"김덕영 그림, 김언정 외 글, 권경아 감수, 김희목 외 기획, 흔한남매 원작",주니어김영사,어린이
202306,129,최애의 아이 2,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202307,129,제주도우다 1~3 세트 - 전3권,현기영 지음,창비,소설/시/희곡
202308,129,최선을 다하면 죽는다,황선우.김혼비 지음,문학동네,에세이
202309,129,그리스 로마 신화 35 : 로마를 지키려는 자,"박시연 지음, 최우빈 그림, 김헌 감수",아울북,어린이
202310,129,총 균 쇠,"제레드 다이아몬드 지음, 강주헌 옮김",김영사,인문학
202311,129,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀","스콧 영 지음, 이한이 옮김",비즈니스북스,자기계발
202312,129,최애의 아이 1st 일러스트집 GlareＸSparkle 특별판,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202203,129,박시백의 고려사 1,박시백 지음,휴머니스트,역사
202204,129,2022 해커스 GSAT 삼성직무적성검사 통합 기본서 최신기출유형 + 실전모의고사 (수리논리/추리),해커스 취업교육연구소 지음,챔프스터디,수험서/자격증
202205,129,김전일 37세의 사건부 11,"아마기 세이마루 지음, 사토 후미야 그림",서울미디어코믹스(서울문화사),만화
202206,129,떼인 근력 찾아드립니다,샤크 코치.에리카 코치 지음,위즈덤하우스,에세이
202207,129,저만치 혼자서,김훈 지음,문학동네,소설/시/희곡
202208,129,이어령의 마지막 수업,"김지수 지음, 이어령",열림원,인문학
202209,129,"돈의 속성 (300쇄 리커버 에디션, 양장)",김승호 지음,스노우폭스북스,경제경영
202210,129,"돈, 뜨겁게 사랑하고 차갑게 다루어라","앙드레 코스톨라니 지음, 한윤진 옮김",미래의창,경제경영
202211,129,귀멸 학원! 2,"호카미 나츠키 지음, 고토게 코요하루 원작",학산문화사(만화),만화
202212,129,돌봄과 작업,정서경 외 지음,돌고래,인문학
202401,130,봄의 폭풍과 몬스터 3,"미츠바치 미유키 지음, 이슬 옮김",학산문화사(만화),만화
202402,130,밥 프록터의 본 리치,"밥 프록터 지음, 김문주 옮김",비즈니스북스,자기계발
202301,130,나의 해방일지 일반판 1~4 세트 - 전4권,박해영 지음,오브제,예술/대중문화
202302,130,흔한남매의 흔한 호기심 8,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,어린이
202303,130,ETS 토익기출 파트별 VOCA 보카,ETS 지음,(주)YBM(와이비엠),외국어
202304,130,스즈메의 문단속 포스터 컬렉션 - 7장,대원앤북 편집부 지음,대원앤북,건강/취미
202305,130,스킵과 로퍼 3,"타카마츠 미사키 지음, 신혜선 옮김",YNK MEDIA(만화),만화
202306,130,너무나 많은 여름이,김연수 지음,레제,소설/시/희곡
202307,130,일본어 무작정 따라하기 완전판,후지이 아사리 지음,길벗이지톡,외국어
202308,130,집착의 법칙,"그랜트 카돈 지음, 최은아 옮김",부키,자기계발
202309,130,긴긴밤,루리 지음,문학동네,어린이
202310,130,연인 대본집 2,황진영 지음,김영사,예술/대중문화
202311,130,더 그레이트 비트코인,오태민 지음,(주)거인의정원,경제경영
202312,130,쁘띠 솜사탕 연구실,어글리큐트(신지혜) 지음,은행나무,건강/취미
202203,130,저주토끼 (리커버),정보라 지음,아작,소설/시/희곡
202204,130,태쁘의 퇴마부 1,"이소연 그림, 김혜련 글, 샌드박스 네트워크 감수, 태쁘 원작",겜툰,어린이
202205,130,달러구트 꿈 백화점 2,이미예 지음,팩토리나인,소설/시/희곡
202206,130,마법의 비행,"리처드 도킨스 지음, 야나 렌초바 그림, 이한음 옮김",을유문화사,과학
202207,130,2023 써니 행정법총론 (기출지문 암기 App 이용쿠폰 제공) - 전2권,박준철 지음,지금(도서출판),수험서/자격증
202208,130,요리하는 다이어터의 맛있게 살 빼는 다이어트 레시피,이은경 지음,메가스터디북스,요리/살림
202209,130,내세에는 남남이 좋겠어 6,"코니시 아스카 지음, 박소현 옮김",㈜소미미디어,만화
202210,130,불편한 편의점 2 (단풍 에디션),김호연 지음,나무옆의자,소설/시/희곡
202211,130,헤어질 결심 스토리보드북,"이윤호 작화, 박찬욱 감독",을유문화사,예술/대중문화
202212,130,한계선을 넘다,크래프톤 지음,황금가지,예술/대중문화
202401,131,아주 희미한 빛으로도,최은영 지음,문학동네,소설/시/희곡
202402,131,때로는 간절함조차 아플 때가 있었다,강지영 지음,빅피시,에세이
202301,131,베싸육아,박정은 지음,래디시,좋은부모
202302,131,Stick 스틱! (15주년 기념판),"칩 히스.댄 히스 지음, 안진환.박슬라 옮김",웅진지식하우스,경제경영
202303,131,N,"미치오 슈스케 지음, 이규원 옮김",북스피어,소설/시/희곡
202304,131,나의 봄날인 너에게,여수언니(정혜영) 지음,놀,에세이
202305,131,K 배터리 레볼루션,박순혁 지음,지와인,경제경영
202306,131,최애의 아이 6,"아카사카 아카 지음, 요코야리 멘고 그림",대원씨아이(만화),만화
202307,131,삼국지 경영학,최우석 지음,을유문화사,자기계발
202308,131,지적 대화를 위한 넓고 얕은 지식 1,채사장 지음,웨일북,인문학
202309,131,완벽한 자유와 부를 만드는 인생투자,우석(브라운스톤) 지음,오픈마인드,경제경영
202310,131,이토록 공부가 재미있어지는 순간 (50만 부 기념 우리들 에디션),박성혁 지음,다산북스,청소년
202311,131,부의 추월차선 (10주년 스페셜 에디션),"엠제이 드마코 지음, 신소영 옮김",토트,경제경영
202312,131,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀","스콧 영 지음, 이한이 옮김",비즈니스북스,자기계발
202203,131,세계를 건너 너에게 갈게,이꽃님 지음,문학동네,청소년
202204,131,마음에 없는 소리,김지연 지음,문학동네,소설/시/희곡
202205,131,밝은 밤,최은영 지음,문학동네,소설/시/희곡
202206,131,순례 주택,유은실 지음,비룡소,청소년
202207,131,달러구트 꿈 백화점,이미예 지음,팩토리나인,소설/시/희곡
202208,131,정재승의 인류 탐험 보고서 4,"정재승.차유진 지음, 김현민 그림, 백두성 감수",아울북,어린이
202209,131,화이트 스카이,"엘리자베스 콜버트 지음, 김보영 옮김",쌤앤파커스,과학
202210,131,해커스 GSAT 삼성직무적성검사 FINAL 봉투모의고사 4회분 (수리논리/추리),해커스 취업교육연구소 지음,챔프스터디,수험서/자격증
202211,131,나중에,"스티븐 킹 지음, 진서희 옮김",황금가지,소설/시/희곡
202212,131,테스터,이희영 지음,허블,소설/시/희곡
202401,132,"싸울게요, 안 죽었으니까",김진주 지음,얼룩소,사회과학
202402,132,하와이 대저택 100일 미라클,하와이 대저택 지음,메가스터디북스,자기계발
202301,132,슬램덩크 완전판 프리미엄 박스판 21~24권 세트 - 전4권,이노우에 다케히코 지음,대원씨아이(만화),만화
202302,132,세계의 귀여운 빵,"판토타마네기 지음, 이진숙 옮김, 이노우에 요시후미 감수",참돌,요리/살림
202303,132,GPT 제너레이션 : 챗GPT가 바꿀 우리 인류의 미래,이시한 지음,북모먼트,경제경영
202304,132,슬램덩크 신장재편판 4,이노우에 타케히코 지음,대원씨아이(만화),만화
202305,132,오싹오싹 편의점,김영진 지음,책읽는곰,유아
202306,132,해커스 토익 LC Listening(리스닝) 기본서,David Cho 지음,해커스어학연구소(Hackers),외국어
202307,132,부의 추월차선 (10주년 스페셜 에디션),"엠제이 드마코 지음, 신소영 옮김",토트,경제경영
202308,132,버전업! 굿모닝 독학 일본어 첫걸음,"정선영 지음, 오현정 감수",동양북스(동양문고),외국어
202309,132,어린이를 위한 데일 카네기의 인간관계론,"김지연 지음, 유영근 그림",제제의숲,어린이
202310,132,일본어 무작정 따라하기 완전판,후지이 아사리 지음,길벗이지톡,외국어
202311,132,에그박사 11,"홍종현 그림, 박송이 글, 김보숙 감수, 에그박사 원작",미래엔아이세움,어린이
202312,132,체인소 맨 14,후지모토 타츠키 지음,학산문화사(만화),만화
202203,132,우리는 지금 문학이 필요하다,"앵거스 플레처 지음, 박미경 옮김",비잉(Being),인문학
202204,132,마음버스,"김유 지음, 소복이 그림",천개의바람,유아
202205,132,지박소년 하나코 군 17 (특장판),"아이다이로 지음, 장혜영 옮김",서울미디어코믹스(서울문화사),만화
202206,132,지리의 힘 2,"팀 마샬 지음, 김미선 옮김",사이,사회과학
202207,132,으라차차 라면 가게,"구도 노리코 지음, 윤수정 옮김",책읽는곰,유아
202208,132,나는 오래된 거리처럼 너를 사랑하고,진은영 지음,문학과지성사,소설/시/희곡
202209,132,올드패션 베이킹북,이수정 지음,책밥,요리/살림
202210,132,흔한남매 11,"흔한남매 지음, 유난희 그림, 백난도 글, 흔한컴퍼니 감수",미래엔아이세움,어린이
202211,132,"아무튼, 잠",정희재 지음,제철소,에세이
202212,132,너의 안부,성현주 지음,몽스북,에세이
202401,133,전지적 푸바오 시점,"송영관 지음, 송영관.류정훈 사진",위즈덤하우스,에세이
202402,133,침팬지 폴리틱스,"프란스 드 발 지음, 장대익.황상익 옮김",바다출판사,과학
202301,133,슬램덩크 완전판 프리미엄 박스판 1~5권 세트 - 전5권,이노우에 다케히코 지음,대원씨아이(만화),만화
202302,133,기분이 태도가 되지 말자,김수현 지음,하이스트,에세이
202303,133,참을 수 없는 존재의 가벼움,"밀란 쿤데라 지음, 이재룡 옮김",민음사,소설/시/희곡
202304,133,나는 3학년 2반 7번 애벌레,"김원아 지음, 이주희 그림",창비,어린이
202305,133,당신은 결국 무엇이든 해내는 사람 (10만 부 기념 특별 리커버 에디션),김상현 지음,필름(Feelm),에세이
202306,133,다정한 말이 똑똑한 말을 이깁니다,이재은 지음,더퀘스트,자기계발
202307,133,이기적 유전자,"리처드 도킨스 지음, 홍영남.이상임 옮김",을유문화사,과학
202308,133,사소한 추억의 힘,탁현민 지음,메디치미디어,에세이
202309,133,결심이 필요한 순간들,"러셀 로버츠 지음, 이지연 옮김",세계사,인문학
202310,133,부자 아빠 가난한 아빠 1 (20주년 특별 기념판),"로버트 기요사키 지음, 안진환 옮김",민음인,경제경영
202311,133,완전 배출,조승우 지음,사이몬북스,건강/취미
202312,133,봇치·더·록! 6,하마지 아키 지음,대원씨아이(만화),만화
202203,133,엔드 오브 타임,"브라이언 그린 지음, 박병철 옮김",와이즈베리,과학
202204,133,흔한남매 과학 탐험대 4 : 물질,"김덕영 그림, 이현진 외 글, 최진수 감수, 정현철 외 기획, 흔한남매 원작",주니어김영사,어린이
202205,133,"돈의 속성 (300쇄 리커버 에디션, 양장)",김승호 지음,스노우폭스북스,경제경영
202206,133,"돈의 속성 (300쇄 리커버 에디션, 양장)",김승호 지음,스노우폭스북스,경제경영
202207,133,저주토끼 (리커버),정보라 지음,아작,소설/시/희곡
202208,133,금요일엔 시골집으로 퇴근합니다,김미리 지음,휴머니스트,에세이
202209,133,"오늘 밤, 세계에서 이 눈물이 사라진다 해도","이치조 미사키 지음, 김윤경 옮김",모모,소설/시/희곡
202210,133,부끄러움,"아니 에르노 지음, 이재룡 옮김",비채,소설/시/희곡
202211,133,엄마의 말 연습,윤지영 지음,카시오페아,좋은부모
202212,133,이번 생은 가주가 되겠습니다 1부 1~2 세트 (명장면&명대사 카드 6종 + 브로마이드 + 2단 아크릴 스탠드 + 일러스트 보드 + 스티커 3종 포함 한정판),"몬.앤트스튜디오 지음, 김로아 원작",디앤씨웹툰비즈,만화
202401,134,키위엔 영어회화 하루 5분의 기적,박강준 지음,키위엔,외국어
202402,134,성공하는 리더들의 영어 필사 100일의 기적,퍼포먼스 코치 제이.퍼포먼스 코치 리아 지음,넥서스,외국어
202301,134,명탐정 코난 102,아오야마 고쇼 지음,서울미디어코믹스(서울문화사),만화
202302,134,백년 허리 2 : 치료편,정선근 지음,언탱글링,건강/취미
202303,134,마케팅 설계자,"러셀 브런슨 지음, 이경식 옮김",윌북,경제경영
202304,134,슬램덩크 신장재편판 5,이노우에 타케히코 지음,대원씨아이(만화),만화
202305,134,집단 착각,"토드 로즈 지음, 노정태 옮김",21세기북스,인문학
202306,134,현대사상 입문,"지바 마사야 지음, 김상운 옮김",arte(아르테),인문학
202307,134,흔한남매의 흔한 호기심 9,"안치현 지음, 유난희 그림, 이정모 외 감수, 흔한남매 원작",미래엔아이세움,어린이
202308,134,해커스 토익 RC Reading(리딩) 기본서,David Cho 지음,해커스어학연구소(Hackers),외국어
202309,134,진짜 쓰는 실무 엑셀,오빠두(전진권) 지음,제이펍,컴퓨터/모바일
202310,134,완벽한 자유와 부를 만드는 인생투자,우석(브라운스톤) 지음,오픈마인드,경제경영
202311,134,아름다운 초저녁달 6,야마모리 미카 지음,학산문화사(만화),만화
202312,134,도파민네이션,"애나 렘키 지음, 김두완 옮김",흐름출판,인문학
202203,134,잘 살아라 그게 최고의 복수다,권민창 지음,마인드셋,자기계발
202204,134,2022 수제비 정보처리기사 실기 1권+2권 합본세트,NCS 정보처리기술사 연구회 지음,건기원,컴퓨터/모바일
202205,134,나의 아저씨 1~2 세트 - 전2권,박해영 지음,세계사,예술/대중문화
202206,134,데일 카네기 인간관계론 (무삭제 완역본),"데일 카네기 지음, 임상훈 옮김",현대지성,자기계발
202207,134,그림들 (여름 한정 에디션),SUN 도슨트 지음,나무의마음,예술/대중문화
202208,134,자유,"조너선 프랜즌 지음, 홍지수 옮김",은행나무,소설/시/희곡
202209,134,야화첩 3,변덕 지음,레진코믹스(레진엔터테인먼트),만화
202210,134,데미안,"헤르만 헤세 지음, 전영애 옮김",민음사,소설/시/희곡
202211,134,코스모스,"칼 세이건 지음, 홍승수 옮김",사이언스북스,과학
202212,134,나츠메 우인장 28,"미도리카와 유키 지음, 서현아 옮김",학산문화사(만화),만화
202401,135,용선생 교과서 세계사 1,"사회평론 역사연구소 지음, 뭉선생 그림, 전국초등사회교과모임 감수, 이우일 캐릭터",사회평론,어린이
202402,135,제정신이라는 착각,"필리프 슈테르처 지음, 유영미 옮김",김영사,인문학
202301,135,데일리 크리에이티브,"토드 헨리 지음, 지소강.양소하 옮김",인플루엔셜(주),자기계발
202302,135,세상에서 가장 쉬운 본질육아 (러브드 에디션),지나영 지음,21세기북스,좋은부모
202303,135,당연하게도 나는 너를,이꽃님 지음,우리학교,청소년
202304,135,"당신이 좋아지면, 밤이 깊어지면",안희연 지음,난다,에세이
202305,135,담을 넘은 아이 (리커버 특별판),"김정민 지음, 이영환 그림",비룡소,어린이
202306,135,얼굴 없는 중개자들,"하비에르 블라스.잭 파시 지음, 김정혜 옮김",알키,경제경영
202307,135,똥볶이 할멈 5,"강효미 지음, 김무연 그림",슈크림북,어린이
202308,135,일이란 무엇인가,고동진 지음,민음사,자기계발
202309,135,버전업! 굿모닝 독학 일본어 첫걸음,"정선영 지음, 오현정 감수",동양북스(동양문고),외국어
202310,135,10단계로 쉽게 꽃 그리기,"마리 우딘 지음, 이유민 옮김",EJONG(이종문화사),예술/대중문화
202311,135,바다가 들리는 편의점,"마치다 소노코 지음, 황국영 옮김",모모,소설/시/희곡
202312,135,결국 원하는 것을 얻는 사람들의 비밀,"조이 챈스 지음, 김익성 옮김",비즈니스북스,자기계발
202203,135,2022 이유진 국어 필사즉생 모의고사 백일기도 3 - 독해강화,이유진 지음,고시동네,수험서/자격증
202204,135,세력주 매매 공식,와조스키 지음,경향BP,경제경영
202205,135,어떻게 말해줘야 할까,"오은영 지음, 차상미 그림",김영사,좋은부모
202206,135,치유라는 이름의 폭력,"김은정 지음, 강진경.강진영 옮김",후마니타스,사회과학
202207,135,다정한 것이 살아남는다,"브라이언 헤어.버네사 우즈 지음, 이민아 옮김, 박한선 감수",디플롯,과학
202208,135,"돈의 속성 (300쇄 리커버 에디션, 양장)",김승호 지음,스노우폭스북스,경제경영
202209,135,코스모스,"칼 세이건 지음, 홍승수 옮김",사이언스북스,과학
202210,135,사랑은 그렇게 하는 것이 아니다,김달 지음,빅피시,에세이
202211,135,2023 황현필의 한국사 일력,황현필 지음,역바연,역사
202212,135,체인소 맨 11,후지모토 타츠키 지음,학산문화사(만화),만화
202401,136,나는 배당투자로 매일 스타벅스 커피를 공짜로 마신다,송민섭(수페TV) 지음,21세기북스,경제경영
202402,136,미라클모닝 확장판,"할 엘로드 지음, 윤영삼 옮김",한빛비즈,자기계발
202301,136,해커스 보카 (Hackers Vocabulary),David Cho 지음,해커스어학연구소(Hackers),외국어
202302,136,해커스 토익 LC Listening(리스닝) 기본서,David Cho 지음,해커스어학연구소(Hackers),외국어
202303,136,맨큐의 경제학,"그레고리 맨큐 지음, 김경환 & 김종석 옮김",Cengage Learning,대학교재/전문서적
202304,136,조셉 머피 잠재의식의 힘,"조셉 머피 지음, 조율리 옮김",다산북스,자기계발
202305,136,2023 문동균 한국사 실전 봉투모의고사,문동균 지음,에스티유니타스,수험서/자격증
202306,136,데일 카네기 인간관계론 (무삭제 완역본),"데일 카네기 지음, 임상훈 옮김",현대지성,자기계발
202307,136,사랑을 담아,"에이미 블룸 지음, 신혜빈 옮김",문학동네,에세이
202308,136,나의 히어로 아카데미아 38 (한정판),호리코시 코헤이 지음,서울미디어코믹스(서울문화사),만화
202309,136,회복탄력성 (15만부 기념 리커버),김주환 지음,위즈덤하우스,자기계발
202310,136,진짜 쓰는 실무 엑셀,오빠두(전진권) 지음,제이펍,컴퓨터/모바일
202311,136,역사는 반복된다,배기성 지음,왕의서재,역사
202312,136,일본어 무작정 따라하기 완전판,후지이 아사리 지음,길벗이지톡,외국어
202203,136,연이와 버들 도령,백희나 지음,책읽는곰,유아
202204,136,흔한남매 오해요,"유난희 그림, 백난도 글, 흔한컴퍼니 감수, 흔한남매 원작",미래엔아이세움,어린이
202205,136,"존경하는 국민 여러분, 노무현입니다",노무현재단 엮음,돌베개,사회과학
202206,136,물러서지 않는 마음,이준형 지음,빅피시,인문학
202207,136,여름과 루비,박연준 지음,은행나무,소설/시/희곡
202208,136,꽁꽁꽁 아이스크림,윤정주 지음,책읽는곰,유아
202209,136,이어령의 마지막 수업,"김지수 지음, 이어령",열림원,인문학
202210,136,우리는 어디서 살아야 하는가,김시덕 지음,포레스트북스,경제경영
202211,136,사유 식탁,"알랭 드 보통.인생학교 지음, 이용재 옮김",오렌지디,요리/살림
202212,136,나의 히어로 아카데미아 36 (한정판),호리코시 코헤이 지음,서울미디어코믹스(서울문화사),만화
202401,137,귀신들의 땅,"천쓰홍 지음, 김태성 옮김",민음사,소설/시/희곡
202402,137,차이에 관한 생각,"프란스 드 발 지음, 이충호 옮김",세종(세종서적),과학
202301,137,슬램덩크 완전판 프리미엄 박스판 6~10권 세트 - 전5권,이노우에 다케히코 지음,대원씨아이(만화),만화
202302,137,한눈에 펼쳐보는 24절기 그림책,"지호진 지음, 이혁 그림",진선아이,어린이
202303,137,당신은 결국 무엇이든 해내는 사람 (10만 부 기념 특별 리커버 에디션),김상현 지음,필름(Feelm),에세이
202304,137,슬램덩크 신장재편판 15,이노우에 타케히코 지음,대원씨아이(만화),만화
202305,137,사이토 히토리의 1퍼센트 부자의 법칙,"사이토 히토리 지음, 김진아 옮김",나비스쿨,자기계발
202306,137,팬 하나로 충분한 두 사람 식탁,국가비 지음,달,요리/살림
202307,137,만화 그녀가 공작저로 가야 했던 사정 9 (2단 아크릴 스탠드 + A3 브로마이드 2종 + 스티커 2종 + 웨딩카드 포함 한정판),"고래 지음, 밀차 원작",디앤씨웹툰비즈,만화
202308,137,불편한 편의점 (벚꽃 에디션),김호연 지음,나무옆의자,소설/시/희곡
202309,137,메리골드 마음 세탁소,윤정은 지음,북로망스,소설/시/희곡
202310,137,코스모스,"칼 세이건 지음, 홍승수 옮김",사이언스북스,과학
202311,137,빅티처 김경일의 생각 실험실,"김경일.마케마케 지음, 고고핑크 그림",돌핀북,어린이
